Using January 2024 Universe,


Cusip,ISIN,Description,Ticker,Coupon,Maturity,Composite Rating,Currency,Country,Sector Level 1,Sector Level 2,Sector Level 3,Sector Level 4,Type,Face Value,Price,Accrued Interest,% Weight,Cash,Duration To Worst,Yield to Worst,Effective Duration,Effective Yield,OAS vs Govt,Prior Month-End Price,Prior Month-End Accrued Interest,Prior Month-End % Weight,Prior Month-End Duration To Worst,Prior Month-End Yield To Worst,Prior Month-End Effective Duration,Prior Month-End Effective Yield,Prior Month-End OAS vs Govt,TRR % MTD LOC,Excess Rtn % MTD,Asset Swap Spread,Prior Month-End Asset Swap Spread,OAS vs Swap ,Prior Month-End OAS vs Swap,
'AV673869',AT0000A24UY3,Borealis AG,BRLS,1.750,12/10/2025,BBB1,EUR,AT,Corporate,Industrials,Basic Industry,Chemicals,SENR,300.0,96.512000,0.124317,0.01005,0.000000,1.844,3.654,1.872,3.622,114,96.635,0.105,0.00998,1.856,3.575,1.883,3.544,116,-0.108,0.060,70,72,72,74,
'BK537423',XS2197770279,Bright Food Singapore Holdings Pte Ltd.,BRTFOD,1.750,7/22/2025,BBB2,EUR,CN,Corporate,Industrials,Consumer Goods,Food - Wholesale,SENR,796.9,94.508000,0.798497,0.02632,0.000000,1.446,5.552,1.482,5.477,278,94.427,0.779,0.02610,1.456,5.584,1.492,5.508,292,0.106,0.210,228,239,239,250,
'BN483860',FR0014001JP1,Banque Stellantis France S.A.,BSTLAF,0.000,1/22/2025,BBB1,EUR,FR,Corporate,Industrials,Automotive,Auto Loans,SENR,500.0,96.022600,0.000000,0.01664,0.000000,1.007,3.954,1.027,3.916,86,96.112,0.000,0.01653,1.019,3.821,1.038,3.785,84,-0.093,-0.050,45,40,47,41,
'8881J5XX',FR001400F6V1,Banque Stellantis France S.A.,BSTLAF,3.875,1/19/2026,BBB1,EUR,FR,Corporate,Industrials,Automotive,Auto Loans,SENR,500.0,100.149800,3.726370,0.01800,0.000000,1.782,3.795,1.825,3.720,128,100.688,3.684,0.01795,1.798,3.508,1.836,3.439,110,-0.475,-0.313,85,66,86,67,
'8TKM7QXX',FR001400JEA2,Banque Stellantis France S.A.,BSTLAF,4.000,1/21/2027,BBB1,EUR,FR,Corporate,Industrials,Automotive,Auto Loans,SENR,500.0,101.186000,1.841096,0.01785,0.000000,2.775,3.582,2.773,3.516,129,101.626,1.797,0.01779,2.790,3.430,2.785,3.365,124,-0.383,-0.113,88,82,88,82,
'6BN7K9XX',AT0000A2RK00,Bausparkasse Wuestenrot AG,BSWUES,0.500,6/1/2026,BBB1,EUR,AT,Corporate,Financial,Banking,Banking,SENR,250.0,89.937200,0.297814,0.00782,0.000000,2.274,5.048,2.318,4.985,271,90.120,0.292,0.00777,2.286,4.938,2.330,4.879,270,-0.196,0.024,209,208,225,223,
'101137AY',XS2070192591,Boston Scientific Corporation,BSX,0.625,12/1/2027,BBB1,EUR,US,Corporate,Industrials,Healthcare,Medical Products,SENR,900.0,90.702200,0.059768,0.02830,0.000000,3.745,3.196,3.774,3.170,110,91.351,0.053,0.02830,3.763,2.999,3.785,2.975,101,-0.702,-0.321,60,50,64,53,
'7A55D8XX',XS2452433910,American Medical Systems Europe B.V.,BSX,1.375,3/8/2028,BBB1,EUR,US,Corporate,Industrials,Healthcare,Medical Products,SENR,750.0,92.884800,1.138320,0.02443,0.000000,3.905,3.224,3.937,3.197,115,93.568,1.123,0.02443,3.924,3.035,3.950,3.010,107,-0.705,-0.306,65,55,68,57,
'7A52DTXX',XS2452434645,American Medical Systems Europe B.V.,BSX,1.625,3/8/2031,BBB1,EUR,US,Corporate,Industrials,Healthcare,Medical Products,SENR,750.0,89.105400,1.345287,0.02351,0.000000,6.485,3.359,6.547,3.327,134,90.354,1.328,0.02365,6.514,3.146,6.565,3.116,122,-1.342,-0.721,78,64,84,69,
'7A5SMEXX',XS2454766473,American Medical Systems Europe B.V.,BSX,0.750,3/8/2025,BBB1,EUR,US,Corporate,Industrials,Healthcare,Medical Products,SENR,1000.0,96.515600,0.620902,0.03366,0.000000,1.121,3.845,1.139,3.809,87,96.640,0.613,0.03345,1.133,3.703,1.150,3.669,84,-0.119,-0.062,46,39,48,42,
'7A55WJXX',XS2452435295,American Medical Systems Europe B.V.,BSX,1.875,3/8/2034,BBB1,EUR,US,Corporate,Industrials,Healthcare,Medical Products,SENR,500.0,85.403350,1.552254,0.01506,0.000000,8.791,3.615,8.959,3.579,144,87.011,1.532,0.01523,8.832,3.405,8.992,3.372,131,-1.793,-1.048,94,81,104,88,
'92SM1CXX',XS2690050682,Bupa Finance PLC,BUPFIN,5.000,10/12/2030,BBB1,EUR,GB,Corporate,Financial,Insurance,Life Insurance,SENR,500.0,106.303400,1.161202,0.01862,0.000000,5.473,3.886,5.641,3.835,184,107.387,1.107,0.01866,5.498,3.705,5.660,3.659,176,-0.949,-0.402,138,127,133,122,
'099724AN',XS2343846940,BorgWarner Inc.,BWA,1.000,5/19/2031,BBB1,EUR,US,Corporate,Industrials,Automotive,Auto Parts & Equipment,SENR,1000.0,81.361980,0.631148,0.02841,0.000000,6.788,3.966,6.896,3.927,193,82.270,0.620,0.02851,6.811,3.799,6.915,3.764,186,-1.082,-0.434,128,119,144,134,
'AX993533',XS1979490239,Blackstone Holdings Finance Co. L.L.C.,BX,1.500,4/10/2029,A1,EUR,US,Corporate,Financial,Financial Services,Investments & Misc Financial Services,SENR,600.0,89.715000,1.106557,0.01888,0.000000,4.850,3.685,4.894,3.649,167,90.415,1.090,0.01888,4.869,3.522,4.906,3.488,162,-0.747,-0.249,109,101,116,107,
'EK893071',XS1234760699,Blackstone Holdings Finance Co. L.L.C.,BX,2.000,5/19/2025,A1,EUR,US,Corporate,Financial,Financial Services,Investments & Misc Financial Services,SENR,300.0,97.614000,1.262295,0.01028,0.000000,1.299,3.815,1.321,3.780,98,97.869,1.240,0.01023,1.313,3.605,1.333,3.573,88,-0.235,-0.154,57,44,59,46,
'QZ653962',XS1499602289,Blackstone Holdings Finance Co. L.L.C.,BX,1.000,10/5/2026,A1,EUR,US,Corporate,Financial,Financial Services,Investments & Misc Financial Services,SENR,600.0,93.270000,0.251366,0.01944,0.000000,2.623,3.615,2.657,3.583,135,93.500,0.240,0.01935,2.636,3.511,2.669,3.481,135,-0.234,0.024,87,86,91,90,
'7K49TFXX',XS2485132760,Blackstone Holdings Finance Co. L.L.C.,BX,3.500,6/1/2034,A1,EUR,US,Corporate,Financial,Financial Services,Investments & Misc Financial Services,SENR,500.0,95.320000,2.084700,0.01687,0.000000,8.332,4.058,8.489,4.007,186,96.431,2.046,0.01694,8.366,3.922,8.519,3.872,181,-1.089,-0.378,141,134,146,138,
'AP138040',XS1577950667,Brambles Finance PLC,BXBAU,1.500,10/4/2027,BBB1,EUR,AU,Corporate,Industrials,Transportation,Transport Infrastructure/Services,SENR,500.0,93.470000,0.381147,0.01626,0.000000,3.535,3.384,3.543,3.349,126,94.141,0.365,0.01625,3.553,3.178,3.548,3.142,115,-0.693,-0.339,77,65,80,68,
'8DQZ01XX',XS2596458591,Brambles Finance PLC,BXBAU,4.250,3/22/2031,BBB1,EUR,AU,Corporate,Industrials,Transportation,Transport Infrastructure/Services,SENR,500.0,104.722000,3.355874,0.01872,0.000000,5.979,3.496,5.974,3.430,143,105.428,3.309,0.01870,6.000,3.388,5.991,3.322,142,-0.607,-0.039,95,91,93,88,
'AW898774',DE000BLB7LE5,Bayerische Landesbank,BYLAN,1.350,1/30/2029,A3,EUR,DE,Corporate,Financial,Banking,Banking,SNPR,250.0,88.923260,1.257534,0.00781,0.000000,4.678,3.793,4.738,3.758,178,89.162,1.243,0.00777,4.691,3.731,4.751,3.697,182,-0.247,0.238,118,120,127,128,
'BN890994',DE000BLB6JJ0,Bayerische Landesbank,BYLAN,0.125,2/10/2028,A3,EUR,DE,Corporate,Financial,Banking,Banking,SNPR,500.0,86.039800,0.112671,0.01493,0.000000,3.932,3.874,3.983,3.837,180,86.731,0.111,0.01494,3.951,3.661,3.998,3.628,169,-0.795,-0.389,120,109,132,119,
'6EL913XX',XS2356569736,Bayerische Landesbank,BYLAN,1.000,6/23/2026,BBB2,EUR,DE,Corporate,Financial,Banking,Banking,T2,500.0,86.012000,0.284153,0.01495,0.000000,2.513,4.884,2.525,4.925,281,86.195,0.273,0.01487,2.526,4.869,2.536,4.845,284,-0.199,0.061,219,219,233,232,
'6XIDRCXX',XS2411178630,Bayerische Landesbank,BYLAN,1.375,11/22/2027,BBB2,EUR,DE,Corporate,Financial,Banking,Banking,T2,500.0,81.544800,0.165300,0.01416,0.000000,3.543,5.258,3.565,5.270,318,81.865,0.150,0.01410,3.558,5.221,3.578,5.176,320,-0.373,0.010,251,249,273,271,
'8ADFBEXX',DE000BLB6JU7,Bayerische Landesbank,BYLAN,3.750,2/7/2029,A3,EUR,DE,Corporate,Financial,Banking,Banking,SNPR,500.0,99.799200,3.410959,0.01788,0.000000,4.406,3.793,4.465,3.758,176,100.799,3.370,0.01792,4.429,3.575,4.484,3.543,165,-0.920,-0.466,126,112,126,112,
'8Q6X5ZXX',DE000BLB6JZ6,Bayerische Landesbank,BYLAN,4.250,6/21/2027,A3,EUR,DE,Corporate,Financial,Banking,Banking,SNPR,500.0,101.583400,2.299180,0.01800,0.000000,3.107,3.747,3.148,3.713,156,102.308,2.253,0.01798,3.125,3.526,3.163,3.495,145,-0.649,-0.338,114,101,113,100,
'91GL8XXX',XS2696902837,Bayerische Landesbank,BYLAN,7.000,1/5/2029,BBB2,EUR,DE,Corporate,Financial,Banking,Banking,T2,300.0,102.846800,0.000000,0.01069,1.764380,4.135,6.248,4.258,6.061,400,103.468,1.688,0.01085,4.084,6.179,4.200,5.936,398,-0.518,-0.093,363,358,354,349,
'97Y2YTXX',XS2721113160,Bayerische Landesbank,BYLAN,4.375,9/21/2028,A3,EUR,DE,Corporate,Financial,Banking,Banking,SNPR,500.0,101.767200,0.537910,0.01772,0.000000,4.173,3.957,4.232,3.919,190,102.491,0.490,0.01771,4.191,3.790,4.247,3.754,184,-0.656,-0.226,142,134,141,132,
'AR757787',XS1795252672,Citigroup Inc.,C,1.625,3/21/2028,A3,EUR,US,Corporate,Financial,Banking,Banking,SNPR,750.0,92.873200,1.287568,0.02447,0.000000,3.906,3.474,3.950,3.444,140,93.772,1.270,0.02452,3.927,3.227,3.967,3.201,127,-0.927,-0.526,88,73,93,76,
'AT634853',XS1859010685,Citigroup Inc.,C,1.500,7/24/2025,A3,EUR,US,Corporate,Financial,Banking,Banking,SNPR,1750.0,96.199000,0.676230,0.05874,0.000000,1.478,4.428,1.499,4.380,134,96.509,0.660,0.05849,1.492,4.275,1.512,4.230,122,-0.302,-0.195,90,77,92,80,
'BJ161861',XS2167003685,Citigroup Inc.,C,1.250,7/6/2025,A3,EUR,US,Corporate,Financial,Banking,Banking,SNPR,1750.0,96.013000,0.625000,0.05860,0.000000,1.432,4.644,1.455,4.300,128,96.240,0.611,0.05830,1.446,4.522,1.466,4.171,121,-0.220,-0.120,86,77,89,79,
'ED821298',XS0213026197,Citigroup Inc.,C,4.250,2/25/2025,BBB2,EUR,US,Corporate,Financial,Banking,Banking,T2,451.9,99.990000,3.656164,0.01623,0.000000,1.053,4.253,1.074,4.553,120,99.822,3.610,0.01608,1.062,4.404,1.081,4.721,140,0.208,0.257,79,93,79,94,
'EK474239',XS1107727007,Citigroup Inc.,C,2.125,9/10/2026,A3,EUR,US,Corporate,Financial,Banking,Banking,SNPR,898.0,95.954520,0.679303,0.03007,0.000000,2.523,3.736,2.557,3.702,146,96.264,0.656,0.02994,2.536,3.603,2.569,3.571,143,-0.296,-0.049,98,95,101,98,
'172967JF',XS1173792059,Citigroup Inc.,C,1.750,1/28/2025,A3,EUR,US,Corporate,Financial,Banking,Banking,SNPR,1250.0,97.690000,1.639726,0.04302,0.000000,1.005,4.011,1.026,3.972,93,97.789,1.621,0.04274,1.017,3.890,1.037,3.852,92,-0.080,-0.037,53,48,54,50,
'QZ934241',XS1457608286,Citigroup Inc.,C,1.500,10/26/2028,A3,EUR,US,Corporate,Financial,Banking,Banking,SNPR,1000.0,91.099800,0.290984,0.03166,0.000000,4.493,3.546,4.525,3.511,152,92.017,0.275,0.03175,4.514,3.320,4.534,3.287,140,-0.976,-0.514,96,82,101,87,
'ZR886794',XS2063232727,Citigroup Inc.,C,0.500,10/8/2026,A3,EUR,US,Corporate,Financial,Banking,Banking,SNPR,1500.0,91.852000,0.121585,0.04780,0.000000,2.646,3.658,2.678,3.930,136,92.377,0.116,0.04772,2.662,3.431,2.692,3.738,126,-0.562,-0.301,88,77,92,80,
'ZS023370',XS1980064833,Citigroup Inc.,C,1.250,4/10/2029,A3,EUR,US,Corporate,Financial,Banking,Banking,SNPR,1350.0,88.777400,0.922131,0.04196,0.000000,4.887,3.630,4.943,3.597,162,89.862,0.908,0.04215,4.911,3.380,4.959,3.351,148,-1.179,-0.676,103,88,111,94,
'6A0GJLXX',XS1273453412,Citigroup Inc.,C,0.000,5/20/2056,A3,EUR,US,Corporate,Financial,Banking,Banking,SNPR,348.0,26.356120,0.000000,0.00318,0.000000,31.065,4.205,26.656,3.771,145,26.772,0.000,0.00320,31.091,4.153,26.430,3.692,145,-1.554,0.677,77,75,141,136,
'7WGKD5XX',XS2536362622,Citigroup Inc.,C,4.112,9/22/2032,A3,EUR,US,Corporate,Financial,Banking,Banking,SNPR,1000.0,101.414000,1.179672,0.03555,0.000000,7.147,4.052,7.290,4.010,178,103.111,1.135,0.03586,7.186,3.841,7.323,3.798,165,-1.585,-0.935,136,121,134,118,
'7WE2JQXX',XS2536364081,Citigroup Inc.,C,3.713,9/22/2027,A3,EUR,US,Corporate,Financial,Banking,Banking,SNPR,1000.0,100.582600,1.065205,0.03522,0.000000,3.385,3.861,3.425,3.746,139,101.420,1.025,0.03524,3.405,3.662,3.441,3.523,126,-0.778,-0.436,94,79,93,79,
'8OPG1MXX',XS2633552026,CA Auto Bank S.p.A. Irish Branch,CAABNK,4.375,6/8/2026,BBB1,EUR,IT,Corporate,Financial,Financial Services,Cons/Comm/Lease Financing,SENR,600.0,101.168200,2.522199,0.02156,0.000000,2.140,3.837,2.178,3.775,148,101.570,2.474,0.02147,2.155,3.659,2.190,3.601,140,-0.340,-0.137,102,95,102,94,
'9490P0XX',XS2708354811,CA Auto Bank S.p.A,CAABNK,4.750,1/25/2027,BBB1,EUR,IT,Corporate,Financial,Financial Services,Cons/Comm/Lease Financing,SENR,650.0,102.924400,0.936986,0.02339,0.000000,2.713,3.695,2.781,3.641,142,103.287,0.885,0.02329,2.727,3.571,2.792,3.520,140,-0.298,-0.027,102,99,100,97,
'AS161256',XS1808351214,Caixabank S.A.,CABKSM,2.250,4/17/2025,BBB3,EUR,ES,Corporate,Financial,Banking,Banking,T2,1000.0,96.317400,1.616803,0.03393,0.000000,1.197,4.347,1.228,4.273,214,96.519,1.592,0.03375,1.210,4.331,1.239,4.146,212,-0.180,-0.087,166,162,167,163,
'AX751775',XS1968846532,Caixabank S.A.,CABKSM,1.125,3/27/2026,A3,EUR,ES,Corporate,Financial,Banking,Banking,SENR,1000.0,94.755000,0.872951,0.03313,0.000000,2.113,3.620,2.140,3.588,124,95.183,0.861,0.03304,2.128,3.398,2.153,3.370,112,-0.433,-0.232,76,65,79,67,
'AZ097813',XS2013574038,Caixabank S.A.,CABKSM,1.375,6/19/2026,BBB2,EUR,ES,Corporate,Financial,Banking,Banking,SNPR,1250.0,94.449200,0.751366,0.04123,0.000000,2.326,3.781,2.355,3.745,148,94.922,0.736,0.04113,2.341,3.558,2.368,3.527,137,-0.479,-0.255,97,86,102,89,
'AZ460704',ES0213307053,Caixabank S.A.,CABKSM,0.750,7/9/2026,A3,EUR,ES,Corporate,Financial,Banking,Banking,SENR,750.0,93.538000,0.368853,0.02440,0.000000,2.401,3.484,2.430,3.454,120,93.873,0.361,0.02431,2.416,3.324,2.442,3.297,115,-0.347,-0.114,70,64,74,67,
'BK322252',XS2200150766,Caixabank S.A.,CABKSM,0.750,7/10/2025,A3,EUR,ES,Corporate,Financial,Banking,Banking,SENR,1000.0,95.848860,0.366803,0.03334,0.000000,1.454,3.613,1.473,3.892,88,96.031,0.359,0.03315,1.467,3.463,1.485,3.795,84,-0.180,-0.078,47,41,48,42,
'BM371311',XS2258971071,Caixabank S.A.,CABKSM,0.375,11/18/2025,BBB2,EUR,ES,Corporate,Financial,Banking,Banking,SNPR,1000.0,93.697200,0.049180,0.03248,0.000000,1.795,3.937,1.822,4.187,130,94.058,0.045,0.03237,1.810,3.704,1.835,4.019,120,-0.379,-0.221,85,75,88,77,
'BN868143',XS2297549391,Caixabank S.A.,CABKSM,0.500,2/9/2028,BBB2,EUR,ES,Corporate,Financial,Banking,Banking,SNPR,1000.0,87.309000,0.452055,0.03041,0.000000,3.888,3.915,3.936,4.048,175,88.114,0.447,0.03046,3.908,3.672,3.952,3.843,163,-0.902,-0.502,116,104,125,111,
'BO484572',XS2310118976,Caixabank S.A.,CABKSM,1.250,6/18/2026,BBB3,EUR,ES,Corporate,Financial,Banking,Banking,T2,1000.0,92.628000,0.686475,0.03233,0.000000,2.310,4.192,2.344,4.028,191,93.036,0.673,0.03223,2.326,4.142,2.357,3.876,186,-0.420,-0.182,141,135,143,137,
'ZP388071',XS2102931594,Caixabank S.A.,CABKSM,0.375,2/3/2025,A3,EUR,ES,Corporate,Financial,Banking,Banking,SENR,1000.0,96.423200,0.345205,0.03353,0.000000,1.036,3.820,1.056,3.784,76,96.509,0.341,0.03331,1.048,3.700,1.067,3.666,75,-0.084,-0.038,36,31,37,33,
'ZQ466107',ES0213307061,Caixabank S.A.,CABKSM,1.125,11/12/2026,BBB2,EUR,ES,Corporate,Financial,Banking,Banking,SNPR,750.0,93.312000,0.165984,0.02429,0.000000,2.719,3.635,2.755,3.602,137,93.869,0.154,0.02425,2.736,3.408,2.769,3.379,125,-0.579,-0.310,91,78,95,82,
'6AZQRQXX',XS2346253730,Caixabank S.A.,CABKSM,0.750,5/26/2027,BBB2,EUR,ES,Corporate,Financial,Banking,Banking,SNPR,1000.0,90.485600,0.459016,0.03151,0.000000,3.222,4.045,3.258,3.981,156,91.096,0.451,0.03149,3.240,3.871,3.272,3.795,147,-0.658,-0.333,105,95,110,99,
'74DVFOXX',XS2434702424,Caixabank S.A.,CABKSM,0.625,1/21/2027,A3,EUR,ES,Corporate,Financial,Banking,Banking,SENR,1000.0,91.757400,0.597603,0.03200,0.000000,2.902,3.790,2.937,3.744,125,92.221,0.591,0.03192,2.918,3.646,2.951,3.590,119,-0.492,-0.203,77,70,81,73,
'7ECQFNXX',XS2468378059,Caixabank S.A.,CABKSM,1.625,4/13/2025,BBB2,EUR,ES,Corporate,Financial,Banking,Banking,SNPR,1000.0,97.042000,1.185451,0.03403,0.000000,1.207,4.345,1.226,4.261,111,97.279,1.168,0.03386,1.220,4.210,1.238,4.118,101,-0.223,-0.154,67,56,69,58,
'7URXQKXX',XS2530034649,Caixabank S.A.,CABKSM,3.750,9/7/2029,A3,EUR,ES,Corporate,Financial,Banking,Banking,SENR,1000.0,101.526400,1.229508,0.03560,0.000000,4.988,3.446,5.047,3.417,144,102.511,1.189,0.03567,5.011,3.256,5.066,3.230,135,-0.910,-0.404,93,82,93,81,
'81TTD1XX',XS2555187801,Caixabank S.A.,CABKSM,5.375,11/14/2029,BBB2,EUR,ES,Corporate,Financial,Banking,Banking,SNPR,1000.0,106.584800,0.763661,0.03719,0.000000,4.967,4.363,5.044,4.234,205,107.828,0.705,0.03733,4.993,4.159,5.065,4.020,192,-1.092,-0.590,160,146,153,138,
'82PSCLXX',XS2558978883,Caixabank S.A.,CABKSM,6.250,2/23/2028,BBB3,EUR,ES,Corporate,Financial,Banking,Banking,T2,750.0,104.463400,5.410959,0.02855,0.000000,3.423,5.469,3.363,4.860,277,105.472,5.342,0.02859,3.445,5.347,3.372,4.588,260,-0.848,-0.514,243,226,230,211,
'8KOFTJXX',XS2623501181,Caixabank S.A.,CABKSM,4.625,5/16/2026,BBB2,EUR,ES,Corporate,Financial,Banking,Banking,SNPR,1000.0,101.547800,2.956967,0.03621,0.000000,2.151,4.335,2.178,4.228,153,102.051,2.906,0.03610,2.166,4.170,2.191,4.044,143,-0.432,-0.228,110,98,109,97,
'8MPM3NXX',XS2630417124,Caixabank S.A.,CABKSM,6.125,5/30/2029,BBB3,EUR,ES,Corporate,Financial,Banking,Banking,T2,1000.0,104.274000,3.681694,0.03741,0.000000,4.394,5.185,4.363,5.045,294,105.743,3.615,0.03762,4.424,4.880,4.323,4.752,275,-1.282,-0.847,254,234,245,222,
'8TB19XXX',XS2649712689,Caixabank S.A.,CABKSM,5.000,7/19/2028,BBB2,EUR,ES,Corporate,Financial,Banking,Banking,SNPR,1000.0,103.607200,2.322404,0.03670,0.000000,3.933,4.339,3.988,4.257,200,104.532,2.268,0.03673,3.955,4.152,4.005,4.061,190,-0.815,-0.411,154,142,151,138,
'8TBM4LXX',XS2652072864,Caixabank S.A.,CABKSM,5.125,7/19/2033,BBB2,EUR,ES,Corporate,Financial,Banking,Banking,SNPR,500.0,105.219200,2.380465,0.01864,0.000000,7.340,4.543,7.513,4.490,223,106.678,2.324,0.01875,7.378,4.372,7.548,4.321,214,-1.287,-0.639,189,178,182,170,
'8YRAMEXX',XS2676814499,Caixabank S.A.,CABKSM,4.250,9/6/2030,A3,EUR,ES,Corporate,Financial,Banking,Banking,SENR,1250.0,102.661600,1.405055,0.04507,0.000000,5.667,3.788,5.750,3.753,177,103.790,1.359,0.04521,5.693,3.599,5.772,3.567,168,-1.029,-0.473,128,116,126,114,
'99GCWOXX',XS2726256113,Caixabank S.A.,CABKSM,4.375,11/29/2033,A3,EUR,ES,Corporate,Financial,Banking,Banking,SENR,1000.0,103.317000,0.442281,0.03595,0.000000,7.928,3.962,8.098,3.923,180,105.000,0.394,0.03625,7.969,3.760,8.135,3.725,169,-1.551,-0.865,141,128,139,124,
'AV875630',FR0013383213,Carrefour S.A.,CAFP,1.750,5/4/2026,BBB2,EUR,FR,Corporate,Industrials,Retail,Food & Drug Retailers,SENR,500.0,96.718000,1.176229,0.01696,0.000000,2.204,3.233,2.184,3.201,89,96.980,1.157,0.01688,2.218,3.106,2.181,3.070,86,-0.248,-0.044,42,39,44,40,
'BH342264',FR0013505260,Carrefour S.A.,CAFP,2.625,12/15/2027,BBB2,EUR,FR,Corporate,Industrials,Retail,Food & Drug Retailers,SENR,1000.0,97.509800,0.150615,0.03384,0.000000,3.668,3.308,3.618,3.250,118,98.021,0.122,0.03376,3.684,3.165,3.623,3.103,113,-0.492,-0.129,70,64,71,65,
'ZS518464',FR0013419736,Carrefour S.A.,CAFP,1.000,5/17/2027,BBB2,EUR,FR,Corporate,Industrials,Retail,Food & Drug Retailers,SENR,500.0,92.975600,0.636612,0.01622,0.000000,3.198,3.237,3.200,3.197,105,93.398,0.626,0.01617,3.213,3.089,3.208,3.050,100,-0.437,-0.120,58,53,62,56,
'EK721292',XS1179916017,Carrefour S.A.,CAFP,1.250,6/3/2025,BBB2,EUR,FR,Corporate,Industrials,Retail,Food & Drug Retailers,SENR,750.0,96.888000,0.737705,0.02537,0.000000,1.349,3.548,1.352,3.511,74,96.932,0.724,0.02519,1.361,3.497,1.361,3.460,80,-0.031,0.054,32,35,34,37,
'7CRSQBXX',FR0014009DZ6,Carrefour S.A.,CAFP,1.875,10/30/2026,BBB2,EUR,FR,Corporate,Industrials,Retail,Food & Drug Retailers,SENR,750.0,96.227000,0.343238,0.02509,0.000000,2.673,3.298,2.690,3.265,103,96.588,0.323,0.02500,2.687,3.153,2.701,3.121,99,-0.352,-0.090,58,53,60,55,
'7CRSR2XX',FR0014009E07,Carrefour S.A.,CAFP,2.375,10/30/2029,BBB2,EUR,FR,Corporate,Industrials,Retail,Food & Drug Retailers,SENR,750.0,94.985400,0.434768,0.02480,0.000000,5.292,3.337,5.298,3.293,132,95.797,0.409,0.02482,5.313,3.175,5.309,3.132,126,-0.817,-0.287,78,69,80,71,
'7XOPXGXX',FR001400D0F9,Carrefour S.A.,CAFP,4.125,10/12/2028,BBB2,EUR,FR,Corporate,Industrials,Retail,Food & Drug Retailers,SENR,850.0,103.225600,0.957992,0.03068,0.000000,4.044,3.343,4.168,3.281,127,104.001,0.913,0.03067,4.063,3.162,4.179,3.105,120,-0.696,-0.273,79,69,77,68,
'8JI8VVXX',FR001400HQM5,Carrefour Banque S.A.,CAFP,4.079,5/5/2027,BBB2,EUR,FR,Corporate,Financial,Banking,Banking,SENR,500.0,101.080000,2.730478,0.01798,0.000000,2.784,3.701,2.915,3.578,141,101.462,2.686,0.01791,2.798,3.571,2.923,3.454,139,-0.324,-0.039,98,95,98,95,
'8JZJ6EXX',FR001400HU68,Carrefour S.A.,CAFP,3.750,10/10/2030,BBB2,EUR,FR,Corporate,Industrials,Retail,Food & Drug Retailers,SENR,500.0,101.155000,0.891393,0.01768,0.000000,5.649,3.548,5.842,3.492,151,101.979,0.850,0.01768,5.671,3.406,5.858,3.355,147,-0.761,-0.196,100,93,100,92,
'95TG0AXX',FR001400LUK3,Carrefour S.A.,CAFP,4.375,11/14/2031,BBB2,EUR,FR,Corporate,Industrials,Retail,Food & Drug Retailers,SENR,750.0,105.022600,0.621585,0.02745,0.000000,6.389,3.608,6.591,3.562,154,105.975,0.574,0.02749,6.414,3.469,6.611,3.427,150,-0.849,-0.237,108,101,105,98,
'BM038685',XS2248827771,CA Immobilien Anlagen AG,CAIAV,1.000,10/27/2025,BBB3,EUR,AT,Corporate,Industrials,Real Estate,RealEstate Dev & Mgt,SENR,350.0,91.346400,0.191257,0.01110,0.000000,1.693,6.202,1.740,6.108,357,91.401,0.180,0.01103,1.705,6.135,1.751,6.044,361,-0.047,0.100,295,298,316,318,
'ZP736294',XS2099128055,CA Immobilien Anlagen AG,CAIAV,0.875,2/5/2027,BBB3,EUR,AT,Corporate,Industrials,Real Estate,RealEstate Dev & Mgt,SENR,500.0,88.763520,0.800685,0.01552,0.000000,2.887,4.886,2.944,4.828,262,88.910,0.791,0.01543,2.900,4.816,2.955,4.759,266,-0.153,0.137,205,207,221,223,
'BM059051',ES0205045026,Criteria Caixa S.A. Sociedad Unipersonal,CAIXAB,0.875,10/28/2027,BBB2,EUR,ES,Corporate,Financial,Financial Services,Investments & Misc Financial Services,SENR,600.0,90.506400,0.164959,0.01885,0.000000,3.627,3.583,3.669,3.552,147,91.252,0.155,0.01886,3.646,3.351,3.684,3.323,135,-0.805,-0.435,95,82,101,87,
'AS011285',FR0013327988,Capgemini SE,CAPFP,1.750,4/18/2028,BBB1,EUR,FR,Corporate,Industrials,Technology & Electronics,Software/Services,SENR,500.0,94.720400,1.252732,0.01663,0.000000,3.986,3.083,3.976,3.049,101,95.339,1.234,0.01661,4.004,2.919,3.982,2.884,95,-0.621,-0.220,51,43,53,45,
'BH682349',FR0013507852,Capgemini SE,CAPFP,1.625,4/15/2026,BBB1,EUR,FR,Corporate,Industrials,Technology & Electronics,Software/Services,SENR,800.0,96.462000,1.176571,0.02706,0.000000,2.157,3.261,2.148,3.230,90,96.817,1.159,0.02696,2.171,3.086,2.142,3.052,82,-0.344,-0.145,44,36,45,37,
'BH682350',FR0013507860,Capgemini SE,CAPFP,2.000,4/15/2029,BBB1,EUR,FR,Corporate,Industrials,Technology & Electronics,Software/Services,SENR,1000.0,94.718190,1.448087,0.03332,0.000000,4.829,3.099,4.823,3.061,108,95.649,1.426,0.03339,4.851,2.898,4.832,2.859,98,-0.936,-0.446,55,43,57,44,
